AGE,SCHOOL,GAIN,HOURS,RICH
32,13,0,30,0
43,9,0,48,0
52,9,7688,55,1
50,13,0,40,1
35,10,0,40,1
20,9,0,5,0
73,9,0,65,0
46,9,0,45,0
58,9,0,60,1
46,15,15024,60,1
40,9,0,50,0
25,13,0,40,0
22,12,0,25,0
33,13,0,40,0
49,11,0,40,0
62,6,0,40,0
56,10,0,48,0
24,9,0,40,0
42,9,0,40,0
41,14,0,40,0
23,13,0,66,0
22,10,0,40,0
35,13,0,40,0
42,9,0,40,0
22,9,0,40,0
32,9,0,50,0
25,9,0,40,0
66,3,0,15,0
26,9,0,38,0
46,10,3325,55,0
55,13,0,45,1
24,9,0,40,0
25,9,0,40,0
22,10,0,40,0
31,9,0,40,0
30,9,0,40,0
54,9,0,15,0
19,10,0,40,0
56,5,0,40,1
47,9,0,60,0
29,9,0,40,0
53,9,0,40,0
22,9,0,40,0
50,13,0,60,1
42,9,0,40,1
21,10,0,40,0
36,9,0,70,0
60,3,0,40,1
69,11,0,25,0
31,9,0,40,0
48,10,0,55,0
23,9,0,40,0
24,12,8614,40,1
47,9,0,40,1
36,9,0,40,0
39,12,0,50,1
22,9,0,46,0
27,13,10520,45,1
36,9,0,40,0
54,2,0,40,0
33,9,0,40,0
42,9,7688,50,1
52,10,0,65,0
23,13,0,32,0
33,2,0,40,0
30,11,0,38,0
35,11,0,38,0
35,11,0,20,1
27,9,0,37,0
24,9,0,35,0
44,9,0,40,0
62,11,0,20,0
45,13,15024,40,1
75,9,0,20,0
47,13,0,50,0
64,15,0,60,0
54,9,0,42,1
41,13,0,40,1
33,12,0,40,0
20,10,0,10,0
51,13,0,50,1
45,15,0,50,1
18,7,0,72,0
43,6,0,40,0
30,9,0,40,0
32,9,0,40,0
45,10,0,40,1
61,10,0,40,0
21,2,0,40,0
56,7,0,49,0
28,9,0,60,0
23,10,0,40,0
55,10,0,84,0
27,10,0,20,0
33,9,0,70,0
22,10,0,20,0
43,11,0,40,0
32,9,0,40,0
38,10,0,40,0
18,5,0,20,0
35,10,0,50,1
67,9,0,40,0
29,9,0,40,0
19,2,0,55,0
39,7,0,35,0
29,10,0,50,1
45,15,0,55,1
44,10,3103,40,1
42,4,0,40,0
34,13,0,40,0
52,13,0,40,0
18,7,0,25,0
64,9,0,25,0
30,13,0,45,1
43,13,0,42,0
49,10,0,40,0
35,10,0,40,1
37,15,0,50,1
49,4,0,40,0
19,7,0,40,0
22,13,2202,4,0
31,9,0,40,0
26,10,0,40,0
44,10,0,55,0
38,10,0,40,0
33,9,0,60,0
24,9,0,37,0
18,8,0,20,0
32,11,0,40,0
27,9,0,40,0
28,14,0,40,0
30,11,0,40,0
33,9,0,38,0
74,14,0,10,0
36,9,0,70,0
36,12,0,55,0
29,9,0,20,0
39,13,0,45,0
25,13,0,80,0
21,9,0,40,0
39,11,0,50,0
38,10,0,32,0
20,9,0,25,0
51,9,0,40,0
21,9,0,40,0
36,10,0,40,0
50,9,0,40,0
38,9,0,55,1
25,13,0,40,0
23,10,0,15,0
36,13,0,55,1
41,13,0,40,0
34,14,0,50,0
19,10,0,10,0
18,6,0,3,0
36,6,0,40,0
46,10,0,40,1
29,10,0,45,0
23,9,0,32,0
35,9,0,40,0
35,9,0,40,0
40,9,0,40,0
22,10,0,40,0
19,10,0,15,0
70,7,0,40,0
38,10,0,55,0
35,10,0,50,0
25,10,0,35,0
39,10,0,45,1
50,16,0,37,1
43,12,0,50,0
37,10,0,40,1
51,9,7298,40,1
29,6,0,12,0
20,9,0,40,0
21,10,0,40,0
47,9,0,40,0
44,12,0,40,0
17,5,0,15,0
25,7,0,40,0
43,16,0,40,0
46,11,0,40,1
42,10,0,60,0
46,14,0,40,0
22,10,0,30,0
49,9,0,40,0
21,9,0,50,0
53,14,0,40,1
43,10,0,42,0
22,9,0,50,0
33,13,10520,45,1
28,11,0,40,0
25,10,0,24,0
40,13,0,40,1
50,10,0,45,1
48,10,0,65,1
30,9,0,40,0
33,9,0,38,0
34,10,0,40,0
42,13,0,40,1
48,10,0,65,0
38,13,7688,45,1
29,9,0,40,0
33,6,0,40,0
64,13,27828,55,1
44,11,0,25,0
42,13,7298,50,1
49,9,0,45,0
25,9,0,40,0
33,13,0,40,0
38,10,0,60,0
20,9,0,38,0
44,9,0,50,0
45,13,0,40,1
27,9,0,50,0
18,9,0,40,0
38,9,0,50,0
45,7,0,42,0
27,9,2174,40,0
64,3,0,16,0
66,9,3432,20,0
34,13,0,35,0
45,13,0,40,1
42,9,0,40,0
32,13,0,60,1
26,6,0,20,0
27,11,0,40,0
21,10,0,40,0
23,10,0,30,0
47,10,0,40,0
20,10,0,40,0
46,13,0,38,1
35,9,0,40,0
55,13,0,40,1
28,10,0,24,0
21,10,0,40,0
36,9,0,40,0
29,16,0,60,1
38,13,0,40,1
37,13,0,50,1
81,2,0,45,0
41,10,0,40,0
29,13,0,40,0
30,12,0,40,0
25,9,0,40,0
42,9,0,40,0
30,9,0,40,0
65,9,0,20,0
18,9,0,35,0
26,7,6497,48,0
30,10,0,48,0
61,12,0,42,0
21,9,0,45,0
53,9,0,48,0
41,15,0,55,1
43,10,15024,45,1
60,4,0,15,0
47,6,0,40,0
48,10,0,40,0
32,13,0,40,0
25,14,0,35,0
31,13,0,40,0
33,14,0,30,0
27,9,0,50,0
44,9,0,40,1
44,10,7298,45,1
37,10,0,40,0
34,9,0,40,0
51,10,0,40,1
51,14,0,40,0
25,13,0,60,0
25,13,0,24,0
29,13,0,50,1
36,9,0,70,1
55,9,0,40,0
39,13,0,40,0
31,6,0,40,0
31,15,0,40,0
51,11,0,40,0
30,11,2463,40,0
62,9,0,32,0
37,13,99999,60,1
30,13,7688,50,1
27,13,0,52,0
32,13,7298,45,1
23,10,0,30,0
35,5,0,50,0
46,12,0,36,0
45,13,0,50,1
27,9,0,40,0
46,9,0,40,1
22,7,0,20,0
37,10,0,30,0
42,10,0,40,0
45,9,0,40,0
33,11,0,40,0
46,11,0,40,0
24,9,0,50,0
56,9,0,40,0
34,10,0,12,1
50,9,0,40,1
48,13,0,50,1
45,7,0,36,0
55,11,5178,50,1
41,10,0,40,0
66,10,0,24,0
29,10,0,40,0
37,10,5013,40,0
63,15,0,40,0
61,12,15024,40,1
64,13,27828,50,1
35,9,0,35,0
22,10,0,40,0
58,4,2936,50,0
58,10,0,45,1
24,9,0,48,0
34,10,0,6,0
33,14,0,50,0
33,9,0,60,0
17,7,0,15,0
27,13,0,40,1
20,10,0,20,0
52,13,0,40,1
30,4,0,40,0
22,13,0,40,0
20,12,0,40,0
64,3,0,45,0
49,14,15024,50,1
38,13,0,60,0
46,9,0,80,1
17,6,0,20,0
45,2,0,40,0
27,13,0,40,0
45,11,0,30,0
26,9,0,78,1
23,12,0,20,0
44,13,0,45,0
36,13,0,40,0
35,5,0,40,0
24,9,0,40,0
56,13,0,40,0
47,14,0,40,0
32,13,0,50,1
29,13,3325,10,0
55,12,0,5,0
35,13,0,50,1
37,9,0,68,0
36,11,3908,75,0
33,9,0,45,0
34,9,0,50,0
24,10,0,40,0
25,9,0,40,0
31,9,0,45,0
38,11,0,40,0
30,13,0,40,1
35,9,0,32,0
67,13,0,60,0
34,13,0,40,0
46,9,0,40,0
19,10,0,16,0
26,12,0,15,0
28,10,0,40,0
47,10,0,40,0
49,14,0,40,1
33,15,0,40,1
44,13,0,40,1
30,9,0,40,0
18,10,0,16,0
60,9,3103,60,1
44,14,14084,56,1
81,15,0,24,1
43,10,0,40,0
35,8,0,20,0
58,9,0,72,0
32,13,0,40,0
40,9,0,35,0
32,9,0,40,0
21,10,0,35,0
44,9,0,25,0
33,13,0,45,1
25,10,0,40,0
42,9,0,40,0
27,9,0,40,0
62,6,0,40,0
31,9,0,40,0
33,13,0,40,0
50,10,0,55,0
50,14,7688,50,1
46,11,0,60,0
22,12,0,35,0
66,15,20051,55,1
52,9,0,45,0
57,2,0,45,0
41,11,0,40,0
42,9,0,42,0
19,8,0,30,0
45,13,0,60,0
51,8,0,99,0
69,12,0,1,0
45,13,0,30,0
48,10,0,50,0
60,10,7298,40,1
42,9,0,40,0
19,10,0,10,0
39,9,0,70,0
46,9,0,50,1
58,9,3908,40,0
36,10,0,45,0
21,9,0,35,0
41,15,0,40,1
17,7,0,20,0
29,9,0,40,0
52,10,0,60,0
33,12,0,40,0
38,14,0,35,0
42,13,0,40,1
24,12,0,30,0
59,10,0,60,1
36,13,0,45,1
54,10,7688,40,1
39,13,15024,50,1
42,9,0,96,0
54,13,0,50,0
26,12,0,40,0
50,9,0,40,1
42,11,0,45,0
48,13,7688,40,1
31,13,0,30,0
56,9,0,45,0
28,12,0,40,1
34,9,0,45,1
28,9,0,40,0
41,13,0,40,1
44,10,0,60,1
34,12,0,65,0
26,14,0,55,1
37,13,0,40,1
64,10,3411,15,0
25,11,0,40,0
48,10,0,40,0
47,10,0,40,0
17,7,0,20,0
44,3,0,40,0
46,10,0,40,0
32,13,0,50,0
42,10,0,40,0
33,13,0,50,1
61,9,0,40,0
47,13,0,40,0
35,13,8614,45,1
62,6,0,40,0
62,13,0,40,0
38,15,99999,60,1
19,10,0,40,0
33,13,0,40,0
39,13,0,42,0
17,7,0,10,0
58,10,0,40,0
35,13,0,50,0
34,9,4064,50,0
55,4,0,40,0
32,10,0,40,0
19,9,0,40,0
41,9,0,40,0
24,9,0,40,0
52,9,0,35,0
48,13,0,40,0
32,10,0,30,0
47,9,0,35,0
38,15,0,40,0
18,9,0,40,0
25,9,0,40,0
36,13,0,32,1
40,11,0,20,0
56,7,0,20,0
50,11,0,40,1
55,9,6418,50,1
32,9,0,40,0
41,11,0,43,1
28,10,0,52,0
53,10,0,55,0
26,11,0,40,0
60,13,5455,55,0
21,10,0,20,0
29,9,0,40,0
73,10,0,50,1
43,13,0,45,1
45,10,0,45,0
35,5,0,35,0
36,9,0,40,1
25,9,0,50,0
38,10,0,40,0
30,10,0,40,0
49,10,7298,40,1
41,9,0,40,0
27,10,0,40,0
64,10,0,20,0
41,9,0,45,0
37,13,0,47,1
51,3,0,40,0
35,10,7443,40,0
61,2,0,40,0
52,4,0,16,0
40,12,0,60,1
20,9,0,40,0
52,14,0,40,0
50,10,0,40,1
49,13,0,40,1
36,13,0,40,0
33,14,0,40,0
40,9,0,50,0
45,13,0,50,1
22,10,0,35,0
47,14,0,2,1
24,9,0,30,0
19,10,0,30,0
40,9,0,40,0
40,10,0,50,1
54,9,15024,50,1
43,15,0,35,1
63,13,0,40,0
18,7,0,20,0
19,2,0,40,0
49,9,0,45,0
27,14,0,45,1
49,14,0,40,0
60,9,0,50,0
71,9,0,40,0
34,9,0,40,0
29,13,0,46,1
30,10,0,44,0
46,9,0,17,0
32,11,0,40,0
25,9,0,75,0
25,14,0,45,0
22,10,0,40,1
32,10,0,50,0
40,16,0,30,1
51,14,27828,40,1
20,9,0,30,0
34,9,0,48,0
40,10,0,50,0
34,11,0,40,0
19,6,0,25,0
53,6,0,40,0
42,10,0,40,1
38,14,0,65,1
41,9,0,60,1
64,15,0,16,0
30,10,0,40,0
20,7,0,40,0
19,9,0,30,0
20,9,0,60,0
35,13,0,45,0
33,9,0,40,0
43,10,0,15,1
38,10,0,38,0
50,10,0,30,0
23,9,0,10,0
30,10,0,10,0
33,13,0,40,0
48,9,0,40,0
43,13,0,24,0
33,10,0,40,0
50,14,0,45,1
23,10,0,40,1
36,10,0,50,0
50,9,0,46,0
26,9,0,20,0
55,14,0,40,0
37,9,0,40,0
43,9,0,40,0
38,10,0,40,0
42,4,0,30,0
47,16,0,45,0
44,13,0,40,0
28,9,0,40,0
51,10,0,40,0
51,9,0,40,0
49,13,0,40,0
62,16,15024,50,1
31,10,0,40,0
29,7,2829,14,0
23,10,0,30,0
40,10,0,40,0
66,4,0,50,0
17,7,0,20,0
37,10,0,40,1
69,15,0,3,0
23,13,0,40,0
38,9,0,42,1
37,9,0,40,0
38,10,0,40,0
38,5,0,54,0
37,13,0,40,0
37,9,0,50,1
23,5,0,70,0
17,6,0,15,0
48,13,0,35,0
17,7,0,23,0
55,14,0,60,1
35,10,0,40,1
68,10,0,12,1
35,13,0,45,0
53,13,0,60,1
43,9,0,48,0
36,14,0,40,0
24,9,0,40,0
45,10,0,48,0
34,10,0,40,0
56,9,0,38,0
36,9,0,45,1
22,10,0,50,0
19,5,0,35,0
33,9,0,36,0
48,9,0,32,0
20,10,0,30,0
64,12,0,50,1
47,7,0,40,0
20,10,0,25,0
44,13,0,40,0
45,13,0,77,0
45,9,5178,40,1
45,14,0,37,1
27,13,0,40,0
41,9,0,72,1
20,9,0,55,0
54,13,7688,40,1
17,6,0,10,0
50,9,0,40,1
31,14,0,40,0
49,9,0,30,0
44,14,0,40,0
49,9,0,50,0
28,13,0,52,0
43,10,4386,99,1
33,12,0,40,0
35,10,0,55,0
17,7,0,20,0
25,9,0,40,0
41,9,0,40,0
30,14,0,45,0
48,11,0,56,1
61,10,0,35,0
41,9,0,40,0
36,9,0,50,0
24,10,0,40,0
27,9,0,40,0
18,7,0,2,0
20,10,0,15,0
18,10,0,12,0
23,9,0,40,0
43,14,0,45,1
38,10,0,40,0
36,10,0,40,0
28,13,0,50,0
47,10,0,40,0
51,16,15024,84,1
35,13,0,40,1
38,13,0,60,0
47,10,0,40,1
26,7,0,40,0
31,10,0,40,1
46,10,0,35,0
49,10,0,40,0
19,9,0,30,0
45,10,0,50,0
46,13,7688,45,1
70,10,0,20,0
19,10,0,20,0
46,11,0,50,0
20,10,0,35,0
17,7,0,22,0
43,10,0,49,1
19,10,0,15,0
37,9,0,40,0
51,9,0,40,0
40,13,0,40,1
24,10,0,60,0
31,12,0,40,0
59,11,5178,50,1
27,9,0,40,0
40,13,15024,99,1
30,9,0,40,0
28,12,0,32,0
25,9,0,50,0
22,13,0,20,0
21,10,0,40,0
67,10,0,6,0
35,13,0,60,1
54,9,0,56,0
36,9,0,40,0
29,13,0,40,0
32,9,0,40,0
55,9,0,40,0
56,14,0,40,0
19,10,0,25,0
36,9,0,40,0
58,9,0,40,1
35,9,0,40,0
44,6,0,40,0
40,9,0,40,0
18,9,0,20,0
71,9,0,35,0
51,9,0,57,1
27,9,0,40,0
20,8,0,35,0
33,7,0,40,0
34,11,0,40,0
28,11,0,40,1
23,10,0,24,0
36,10,3137,50,0
42,15,0,39,1
31,13,8614,40,1
19,9,0,10,0
38,14,0,40,0
22,9,0,40,0
36,11,0,54,0
36,14,0,50,1
17,7,0,18,0
30,10,0,40,0
35,5,2635,30,0
32,14,14084,40,1
42,13,7688,40,1
54,10,0,45,1
36,13,0,35,1
58,6,0,40,0
39,11,0,40,0
62,9,0,38,0
51,9,0,40,0
52,10,0,50,0
25,9,0,30,0
26,13,0,40,0
26,6,0,40,0
59,13,0,40,0
21,9,0,50,0
45,14,0,18,1
26,9,0,36,0
68,6,0,20,0
60,9,0,40,1
65,9,0,18,0
41,14,0,45,0
34,9,0,50,0
28,9,0,40,0
40,11,0,40,0
57,14,0,60,1
37,7,0,50,0
34,6,0,60,0
21,7,0,56,0
57,13,0,48,1
55,13,0,40,1
51,9,0,60,0
56,13,0,40,1
32,10,0,60,0
18,10,0,15,0
48,11,0,40,0
46,13,0,40,1
41,15,0,50,1
33,9,0,20,0
33,9,0,40,0
47,3,0,40,0
46,9,15024,40,1
40,9,0,38,0
42,9,0,40,0
31,13,7298,55,1
51,7,0,40,0
44,10,0,57,0
37,9,0,40,0
25,7,0,40,0
63,4,7688,60,1
52,9,0,45,0
42,10,3325,40,0
28,9,0,40,0
30,14,10520,40,1
34,13,0,50,0
37,12,0,40,1
31,9,0,45,0
35,10,0,35,0
25,10,0,40,0
38,9,0,40,0
43,9,0,60,0
22,10,0,40,0
18,7,0,20,0
26,9,0,40,0
36,9,0,60,1
43,9,0,20,0
21,10,0,25,0
62,10,0,40,0
26,9,0,40,0
54,13,0,40,1
18,7,0,20,0
65,9,0,55,0
41,9,3325,50,0
31,5,0,20,0
56,5,0,40,0
50,13,0,50,1
22,13,0,35,0
36,10,0,48,0
48,16,0,40,1
30,9,0,30,0
35,10,0,45,0
37,9,0,30,0
32,9,0,5,0
56,14,0,50,0
29,9,0,35,0
41,12,0,40,0
38,9,0,40,0
34,5,0,35,0
54,8,4101,40,0
36,11,0,50,0
42,11,0,40,0
33,9,0,50,0
21,9,0,30,0
69,6,0,10,0
32,12,0,46,0
50,9,0,40,0
40,8,0,40,0
45,9,0,40,0
31,9,0,35,0
24,13,0,40,0
28,13,0,60,1
21,12,0,5,0
43,11,0,25,0
22,9,0,25,0
62,9,0,40,0
21,10,0,25,0
37,10,0,45,0
34,10,0,40,0
74,13,0,12,1
43,10,0,38,0
25,10,0,40,0
43,7,0,40,0
23,7,0,40,0
33,9,0,40,0
51,13,0,35,1
64,13,0,40,0
35,10,0,50,0
69,6,3273,45,0
32,13,0,48,1
20,10,0,40,0
66,9,0,50,1
31,10,0,40,0
22,10,0,24,0
32,15,0,40,0
23,12,0,40,0
21,10,0,40,0
36,9,0,2,0
62,4,2829,40,0
24,9,0,40,0
45,10,7298,50,1
27,7,3942,40,0
38,15,0,90,1
20,10,0,5,0
30,10,0,30,0
17,6,0,20,0
17,7,0,8,0
21,11,0,40,0
56,9,0,40,0
59,14,4787,60,1
37,10,0,40,0
52,10,0,40,0
50,10,0,40,1
55,13,7298,60,1
55,13,0,40,1
45,9,0,40,0
72,10,3471,20,0
39,10,0,40,0
28,8,0,40,0
38,13,0,40,0
44,10,0,55,0
51,9,0,40,0
20,10,0,36,0
25,10,0,45,0
52,10,0,20,1
45,9,0,40,0
17,7,0,12,0
20,9,0,15,0
64,14,0,25,0
34,9,0,40,0
74,10,0,4,0
58,7,14084,40,1
44,14,0,40,1
23,12,0,25,0
23,9,0,50,0
27,11,0,36,0
34,13,0,45,1
18,9,0,24,0
33,7,0,17,0
50,10,0,48,0
47,9,0,50,0
50,15,99999,55,1
18,7,0,15,0
49,15,0,60,1
34,10,0,50,0
51,14,7688,45,1
56,10,0,40,1
64,9,0,8,0
23,10,0,50,0
33,10,0,40,0
43,14,0,45,0
60,9,10520,40,1
57,8,0,40,0
22,13,0,45,0
23,13,0,40,0
54,10,0,50,1
39,9,7688,52,1
32,14,0,40,0
20,10,0,15,0
30,10,0,52,0
56,9,0,45,0
34,9,0,40,0
32,9,0,40,0
59,14,0,50,1
19,10,0,11,0
60,5,0,40,0
29,9,0,42,0
24,10,0,60,0
41,14,0,35,0
23,4,0,30,0
32,9,0,50,1
51,9,0,40,0
18,9,0,10,0
28,10,0,40,0
33,10,5178,40,1
38,9,0,30,0
29,13,0,50,0
25,9,0,45,0
31,15,0,55,0
34,13,0,25,0
34,9,0,45,1
66,9,0,40,1
41,3,0,40,0
62,4,0,20,0
58,9,0,40,0
40,9,0,40,0
24,13,0,40,0
47,9,0,40,1
19,9,0,25,0
32,10,0,45,0
51,10,0,40,0
25,5,0,45,0
60,14,0,40,0
22,10,0,40,0
29,13,0,50,1
20,9,0,40,0
42,4,0,40,0
18,9,0,20,0
23,6,0,40,0
28,13,0,40,1
55,13,0,40,1
40,9,0,40,0
52,10,0,50,0
37,9,0,40,1
21,10,0,22,0
35,11,0,60,0
45,10,0,48,0
39,9,0,40,0
54,9,0,44,0
42,4,0,40,0
26,10,0,20,0
59,12,0,40,0
42,9,0,40,1
22,10,0,20,0
33,13,0,40,0
39,10,0,40,1
18,7,0,70,0
46,10,0,60,1
24,13,0,40,0
28,11,0,30,0
21,9,0,43,0
22,7,0,30,0
61,3,7298,40,1
56,10,0,40,0
21,10,0,20,0
17,6,0,26,0
29,10,0,40,1
28,9,0,40,1
62,9,0,38,0
39,9,2176,40,0
30,9,0,40,0
20,7,0,40,0
18,7,0,12,0
54,9,0,40,0
49,10,0,40,1
33,16,0,50,0
50,13,0,40,1
57,9,0,78,0
50,9,0,40,0
45,13,0,40,1
41,10,0,40,1
23,9,0,48,0
23,13,0,40,0
47,9,0,40,0
39,13,0,50,0
29,11,0,48,1
46,9,0,40,0
18,3,0,40,0
68,4,0,40,0
62,11,0,40,1
43,12,0,40,0
35,9,0,40,0
21,9,0,40,0
21,10,0,40,0
41,11,0,45,0
61,9,0,40,0
24,9,0,50,0
21,9,0,40,0
36,3,0,40,0
37,11,0,40,0
69,8,9386,60,1
49,10,0,50,0
55,9,0,53,1
21,9,0,40,0
18,6,0,40,0
26,9,0,40,0
20,10,0,18,0
46,9,4064,55,0
23,6,0,40,0
48,9,0,40,1
36,9,0,48,1
42,14,0,40,0
41,14,0,38,1
45,12,0,40,0
52,9,3325,40,0
22,13,0,18,0
20,10,2176,40,0
27,9,0,43,0
36,9,0,40,0
34,9,0,52,0
38,14,0,50,1
20,10,0,40,0
47,9,0,45,0
21,9,0,50,0
33,9,0,40,0
31,12,0,40,0
61,8,0,40,0
46,6,0,45,0
55,14,0,40,1
19,10,0,40,0
39,9,0,40,1
61,9,0,40,0
28,10,0,40,0
28,6,0,40,0
61,9,0,38,1
61,9,0,37,0
54,10,0,40,0
50,10,0,70,0
37,14,0,45,1
17,7,0,30,0
56,9,0,4,0
31,13,0,50,1
32,13,0,55,1
28,7,0,40,0
34,11,0,40,0
33,6,0,25,0
42,11,0,35,0
64,11,0,48,0
29,10,0,20,0
41,3,0,32,0
45,10,0,40,0
48,14,0,45,1
44,10,0,38,0
34,10,0,40,0
40,9,0,45,0
45,9,0,40,0
23,10,0,20,0
51,13,0,55,1
24,9,2885,50,0
57,13,10520,40,1
23,10,0,40,0
34,10,0,40,1
36,9,4101,40,0
56,15,0,32,1
42,9,0,40,0
45,13,0,60,0
38,13,15024,70,1
29,11,7688,40,1
54,13,0,40,0
40,9,0,40,1
29,9,0,40,0
35,13,0,40,0
47,9,0,37,0
51,11,0,43,0
28,9,0,40,0
58,9,0,45,1
24,9,0,25,0
46,9,0,40,0
57,6,0,48,0
22,9,0,20,0
28,13,0,30,0
17,6,0,25,0
23,9,0,60,0
19,9,0,40,0
66,9,0,35,0
38,10,0,55,0
39,10,0,40,0
39,8,0,40,0
47,9,5178,40,1
39,9,0,60,0
22,10,0,40,0
36,9,0,30,0
32,10,0,40,0
29,9,0,40,0
43,13,0,40,0
51,9,0,40,0
42,3,0,60,0
32,8,0,40,0
34,10,0,40,0
51,11,0,57,0
38,13,0,44,0
21,9,0,20,0
33,13,0,15,0
34,9,0,40,0
32,9,0,40,0
38,11,0,15,0
27,9,0,60,1
35,10,0,50,1
29,13,0,50,0
40,9,0,40,0
46,4,0,30,0
37,9,0,30,0
38,9,3411,25,0
37,10,0,60,1
44,13,0,45,1
25,14,0,30,0
38,9,0,42,0
34,12,0,10,0
50,9,0,60,1
46,10,0,50,1
20,3,0,30,0
47,11,0,38,1
46,16,0,60,1
34,12,0,40,0
61,9,0,40,0
55,10,0,37,0
36,9,0,35,0
28,10,10520,40,1
22,9,0,40,0
34,10,0,35,0
33,10,0,40,0
27,9,0,32,0
43,14,5013,12,0
55,6,99999,40,1
39,6,0,15,0
20,10,0,33,0
38,9,0,40,0
30,10,0,40,0
21,7,0,42,0
60,9,0,30,0
43,10,0,40,0
36,9,0,45,1
23,10,0,48,0
57,10,7298,40,1
25,9,0,40,0
38,9,0,32,0
22,9,0,35,0
23,3,0,40,0
61,9,0,44,0
28,10,0,46,0
17,7,0,10,0
21,10,0,25,0
49,14,0,40,0
37,8,0,35,0
23,10,0,40,0
38,10,3137,50,0
34,13,0,46,1
21,9,0,40,0
27,10,0,40,1
57,9,0,84,1
22,9,0,25,0
20,10,0,35,0
49,10,0,65,1
38,9,0,40,0
40,13,0,40,0
44,9,0,40,0
37,10,0,20,0
57,14,0,30,0
56,4,0,30,0
41,12,0,80,0
50,9,0,60,0
33,5,0,50,0
29,14,0,20,0
28,13,5178,40,1
35,6,0,50,0
36,9,0,40,0
45,16,0,35,1
30,12,0,40,0
35,9,0,60,0
27,11,0,40,0
22,9,0,40,0
24,10,0,30,0
47,13,0,50,1
47,10,0,40,1
18,7,0,15,0
18,10,0,30,0
31,9,0,47,1
43,14,0,30,0
45,9,4064,40,0
39,9,0,40,0
30,13,0,50,0
22,10,0,35,0
30,9,0,85,0
36,16,0,60,1
20,12,0,30,0
61,2,3942,20,0
27,9,0,45,0
59,10,0,60,1
60,9,0,40,0
43,13,0,40,0
35,9,0,60,0
40,13,0,50,1
20,7,2961,35,0
47,14,0,40,0
40,12,0,50,0
20,9,0,40,0
75,10,0,13,0
25,10,0,40,0
47,11,0,40,1
29,12,0,40,1
34,9,0,45,0
45,13,0,40,0
23,10,2597,50,0
46,12,0,40,0
41,10,0,38,0
29,13,0,40,1
17,7,0,20,0
39,5,0,40,0
37,9,0,40,0
34,9,0,40,0
20,9,0,40,0
18,9,0,38,0
52,11,0,40,1
42,12,0,40,0
22,3,0,35,0
66,10,0,55,0
35,9,0,65,0
40,12,0,40,1
21,9,0,38,0
51,9,0,52,0
34,6,0,40,0
24,9,0,40,0
43,13,0,40,0
34,13,0,40,1
42,14,0,40,0
41,11,0,30,0
21,9,0,40,0
64,4,0,10,0
24,9,0,40,0
23,10,0,10,0
29,9,0,50,0
44,9,0,60,0
28,13,0,55,0
33,9,0,50,1
35,10,0,40,0
41,6,0,40,0
42,13,0,40,1
51,10,0,99,1
32,7,0,40,0
37,9,0,40,0
18,7,0,25,0
24,11,0,35,0
29,10,0,40,0
45,10,0,40,0
52,13,0,45,1
35,9,0,40,0
46,13,0,50,0
63,9,0,50,1
32,13,0,35,1
24,9,594,15,0
72,10,0,32,0
35,10,0,10,0
29,13,0,40,0
35,13,7688,50,1
70,6,0,32,0
65,13,5556,48,1
36,9,0,30,0
53,9,4386,30,1
49,9,0,40,0
60,15,0,40,1
18,7,0,40,0
21,10,0,35,0
42,6,0,40,0
25,14,0,37,0
32,9,0,40,0
25,9,0,60,0
47,13,7298,40,1
30,11,0,40,0
21,12,0,40,0
38,13,0,60,0
34,9,0,55,0
37,12,0,30,0
56,9,0,40,1
52,11,0,40,0
23,13,0,40,0
29,9,0,42,0
45,9,0,40,1
23,13,0,40,0
45,14,0,65,1
30,13,0,42,0
45,13,0,50,0
26,9,0,40,0
23,10,0,40,0
24,10,0,40,0
43,14,4934,40,1
42,9,0,40,0
72,10,0,25,0
21,10,0,40,0
57,13,15024,60,1
24,13,0,45,0
27,9,0,40,0
54,9,0,40,0
42,9,0,60,1
17,5,0,40,0
48,13,0,55,1
39,13,0,40,0
41,13,7688,70,1
50,4,0,35,0
57,9,0,45,0
44,16,0,36,1
20,9,0,28,0
49,9,0,40,0
44,12,1151,50,0
42,11,0,44,0
18,10,0,16,0
18,8,0,18,0
51,9,0,40,0
28,13,0,40,0
39,12,15024,45,1
25,9,0,52,0
41,15,0,50,1
39,10,0,40,1
42,7,0,30,0
33,9,0,40,0
63,6,0,40,0
47,10,0,45,1
27,13,0,68,0
39,14,0,45,1
20,10,0,40,0
49,9,0,40,0
70,9,0,28,0
46,9,0,35,0
47,9,0,30,1
35,5,0,40,0
24,9,0,40,0
22,10,0,40,0
43,13,0,35,0
60,14,0,40,1
53,7,0,48,1
47,10,0,40,0
34,10,0,40,0
37,11,0,40,0
35,9,0,30,0
23,10,0,40,0
27,9,0,15,0
29,9,0,50,0
23,10,0,40,0
35,9,0,35,0
18,9,0,12,0
27,13,0,40,0
56,10,0,20,0
40,9,0,70,0
31,13,0,65,0
18,10,2176,40,0
25,12,0,40,0
36,10,0,40,0
38,6,0,40,0
52,9,0,40,0
23,9,0,35,0
48,10,0,30,1
34,9,0,35,0
46,9,0,40,1
26,9,0,40,0
47,9,0,40,0
21,10,0,3,0
65,13,6723,40,0
31,9,0,40,0
38,9,7688,40,1
68,9,0,40,0
26,13,0,40,0
42,9,0,40,0
49,9,0,40,1
42,13,0,40,1
39,14,7688,65,1
31,5,0,40,0
28,13,0,20,0
